dataset,experience,label,file,score,burst,old_shortlist,new_shortlist,previous_judge_pick,new_reason,expression,interaction,gesture
Botlierskop,all,hippopotamus,P9051536.JPG,2.124,13,True,True,False,Scene representative,0.027723029255867004,0.006617729552090168,0.01122159045189619
Botlierskop,all,hippopotamus,P9051535.JPG,2.023,13,True,True,True,Independent aesthetic nomination,0.024090198799967766,0.010353926569223404,0.010821221396327019
Botlierskop,all,hippopotamus,P9051533.JPG,1.922,13,True,True,False,Protected quality allocation,0.035465918481349945,0.0002814335748553276,0.013586310669779778
Botlierskop,all,hippopotamus,P9051537.JPG,1.884,13,True,True,False,Protected quality allocation,0.023789841681718826,0.008302781730890274,0.011418705806136131
Botlierskop,all,hippopotamus,P9051532.JPG,1.794,13,True,True,False,Protected quality allocation,0.035627540200948715,0.006844191811978817,0.015163534320890903
Botlierskop,all,hippopotamus,P9051549.JPG,1.753,13,True,True,False,Protected quality allocation,0.03298458829522133,0.0034402282908558846,0.006504281423985958
Botlierskop,all,hippopotamus,P9051523.JPG,1.728,13,True,True,False,Protected quality allocation,0.021699365228414536,0.0029616644605994225,0.009453723207116127
Botlierskop,all,hippopotamus,P9051531.JPG,1.703,13,True,True,False,Protected quality allocation,0.027077000588178635,-0.0013139517977833748,0.008901861496269703
Botlierskop,all,hippopotamus,P9051541.JPG,1.624,13,True,True,False,Protected quality allocation,0.03770751878619194,0.011922442354261875,0.011159882880747318
Botlierskop,all,hippopotamus,P9051539.JPG,1.609,13,True,True,False,Protected quality allocation,0.03199058771133423,0.009115681052207947,0.013295212760567665
Botlierskop,all,hippopotamus,P9051530.JPG,1.598,13,True,True,False,Protected quality allocation,0.02445487678050995,-0.002593143843114376,0.01148315705358982
Botlierskop,all,hippopotamus,P9051609.JPG,1.57,17,True,True,False,Protected quality allocation,0.024159647524356842,0.00837402418255806,-0.007314450107514858
Botlierskop,all,hippopotamus,P9051551.JPG,1.552,13,True,True,False,Protected quality allocation,0.03056924417614937,-0.009457511827349663,0.009188396856188774
Botlierskop,all,hippopotamus,P9051534.JPG,1.543,13,True,True,False,Protected quality allocation,0.035456106066703796,0.006247419398277998,0.01244714017957449
Botlierskop,all,hippopotamus,P9051538.JPG,1.538,13,True,True,False,Protected quality allocation,0.023956099525094032,0.011214316822588444,0.013094350695610046
Botlierskop,all,hippopotamus,P9051545.JPG,1.471,13,True,True,False,Protected quality allocation,0.036369260400533676,0.007990230806171894,0.011798109859228134
Botlierskop,all,hippopotamus,P9051544.JPG,1.459,13,True,True,False,Protected quality allocation,0.03295327350497246,0.009631330147385597,0.01067191082984209
Botlierskop,all,hippopotamus,P9051528.JPG,1.456,13,True,True,False,Protected quality allocation,0.02281929925084114,0.0024060700088739395,0.01102624461054802
Botlierskop,all,hippopotamus,P9051294.JPG,1.43,4,True,True,False,Scene representative,0.02463941089808941,-0.010074042715132236,0.0068768663331866264
Botlierskop,all,hippopotamus,P9051546.JPG,1.404,13,True,True,False,Protected quality allocation,0.024863582104444504,0.012999540194869041,0.007028911262750626
Botlierskop,all,hippopotamus,P9051521.JPG,1.391,13,True,True,False,Protected quality allocation,0.028703242540359497,-0.0022993935272097588,0.0060915714129805565
Botlierskop,all,hippopotamus,P9051451.JPG,1.389,12,True,True,True,Protected quality allocation,0.01789681427180767,0.016278058290481567,0.01734164170920849
Botlierskop,all,hippopotamus,P9051529.JPG,1.375,13,True,True,False,Protected quality allocation,0.021040968596935272,-0.001143030822277069,0.012890626676380634
Botlierskop,all,hippopotamus,P9051287.JPG,1.368,2,True,True,True,Independent distinctiveness nomination,0.02537493407726288,-0.011457988061010838,0.00511766504496336
Botlierskop,all,hippopotamus,P9051499.JPG,1.357,12,True,True,False,Protected quality allocation,0.026588954031467438,0.021256495267152786,0.009879892691969872
Botlierskop,all,hippopotamus,P9051542.JPG,1.355,13,True,True,False,Protected quality allocation,0.03522530198097229,0.015120829455554485,0.012667580507695675
Botlierskop,all,hippopotamus,P9051520.JPG,1.342,13,True,True,False,Protected quality allocation,0.025639021769165993,-0.0007463665679097176,0.005490291863679886
Botlierskop,all,hippopotamus,P9051525.JPG,1.277,13,True,True,False,Protected quality allocation,0.020814184099435806,0.006446924991905689,0.010966071859002113
Botlierskop,all,hippopotamus,P9051540.JPG,1.27,13,True,True,False,Protected quality allocation,0.03631589934229851,0.01336812973022461,0.012442085891962051
Botlierskop,all,hippopotamus,P9051377.JPG,1.268,9,True,True,False,Scene representative,0.023443106561899185,0.01417551189661026,0.01576182246208191
Botlierskop,all,hippopotamus,P9051558.JPG,1.246,13,True,True,False,Protected quality allocation,0.01800570823252201,-0.014080189168453217,-0.0010590050369501114
Botlierskop,all,hippopotamus,P9051547.JPG,1.242,13,True,True,False,Protected quality allocation,0.02948111854493618,0.0110579589381814,0.007555190473794937
Botlierskop,all,hippopotamus,P9051543.JPG,1.24,13,True,True,False,Protected quality allocation,0.03351376950740814,0.011835579760372639,0.013239527121186256
Botlierskop,all,hippopotamus,P9051556.JPG,1.212,13,True,True,False,Protected quality allocation,0.025318779051303864,-0.011253238655626774,0.0005834721960127354
Botlierskop,all,hippopotamus,P9051384.JPG,1.203,9,True,True,False,Protected quality allocation,0.026224685832858086,0.01689806580543518,0.01429663971066475
Botlierskop,all,hippopotamus,P9051522.JPG,1.202,13,True,True,False,Protected quality allocation,0.02055666223168373,-0.005966130644083023,0.002772933105006814
Botlierskop,all,hippopotamus,P9051557.JPG,1.198,13,True,True,False,Protected quality allocation,0.019998857751488686,-0.013323338702321053,-0.001039160881191492
Botlierskop,all,hippopotamus,P9051385.JPG,1.195,9,False,True,False,Burst quality alternative,0.02454053983092308,0.01853957772254944,0.015492655336856842
Botlierskop,all,hippopotamus,P9051288.JPG,1.163,2,False,False,False,,0.025011401623487473,-0.011203804984688759,0.007229422219097614
Botlierskop,all,hippopotamus,P9051526.JPG,1.122,13,True,True,False,Quality and visual coverage,0.025833969935774803,0.0023331698030233383,0.009035035036504269
Botlierskop,all,hippopotamus,P9051383.JPG,1.108,9,True,True,False,Burst quality alternative,0.02757982537150383,0.023419253528118134,0.013691367581486702
Botlierskop,all,hippopotamus,P9051438.JPG,1.102,12,True,True,False,Burst quality alternative,0.025003032758831978,0.01596330851316452,0.011372547596693039
Botlierskop,all,hippopotamus,P9051559.JPG,1.095,13,True,True,False,Quality and visual coverage,0.023236125707626343,-0.01239757053554058,-0.00041229836642742157
Botlierskop,all,hippopotamus,P9051387.JPG,1.083,9,True,True,False,Burst quality alternative,0.024565592408180237,0.012565226294100285,0.016934102401137352
Botlierskop,all,hippopotamus,P9051552.JPG,1.071,13,True,True,False,Moment representative,0.013302761130034924,-0.008778340183198452,0.0034001818858087063
Botlierskop,all,hippopotamus,P9051444.JPG,1.068,12,True,True,False,Burst quality alternative,0.01910075731575489,0.015140934847295284,0.011333762668073177
Botlierskop,all,hippopotamus,P9051286.JPG,1.062,2,True,False,False,,0.018471689894795418,-0.011367565020918846,0.0035950830206274986
Botlierskop,all,hippopotamus,P9051388.JPG,1.057,9,False,True,False,Burst quality alternative,0.024271616712212563,0.014613592065870762,0.01655104197561741
Botlierskop,all,hippopotamus,P9051380.JPG,1.054,9,True,False,False,,0.02513282001018524,0.014671970158815384,0.014160430058836937
Botlierskop,all,hippopotamus,P9051527.JPG,1.049,13,True,False,False,,0.022935079410672188,-0.0006096456199884415,0.010945247486233711
Botlierskop,all,hippopotamus,P9051595.JPG,1.047,16,True,True,True,Independent composition nomination,0.020032446831464767,-0.008838462643325329,-0.0032762764021754265
Botlierskop,all,hippopotamus,P9051502.JPG,1.036,12,True,True,False,Burst pose alternative,0.013766299933195114,-0.002686232328414917,0.001980775035917759
Botlierskop,all,hippopotamus,P9051548.JPG,1.033,13,True,False,False,,0.0347675159573555,0.009391862899065018,0.00367144588381052
Botlierskop,all,hippopotamus,P9051445.JPG,0.996,12,True,True,False,Burst quality alternative,0.021189484745264053,0.018367905169725418,0.014802535995841026
Botlierskop,all,hippopotamus,P9051498.JPG,0.995,12,True,True,False,Burst quality alternative,0.023244280368089676,0.014611897058784962,0.01503546629101038
Botlierskop,all,hippopotamus,P9051439.JPG,0.976,12,True,True,False,Burst quality alternative,0.020481497049331665,0.01569123938679695,0.015045959502458572
Botlierskop,all,hippopotamus,P9051318.JPG,0.975,7,True,True,False,Moment representative,0.032701410353183746,-0.006637623533606529,0.0046757981181144714
Botlierskop,all,hippopotamus,P9051420.JPG,0.963,10,True,True,False,Burst representative,0.0296013243496418,-0.007763607427477837,0.004040099214762449
Botlierskop,all,hippopotamus,P9051405.JPG,0.962,9,True,True,True,Burst pose alternative,0.027437876909971237,-0.007963844574987888,0.0016637062653899193
Botlierskop,all,hippopotamus,P9051389.JPG,0.958,9,True,True,True,Independent editorial nomination,0.024337388575077057,0.017947111278772354,0.01578058861196041
Botlierskop,all,hippopotamus,P9051456.JPG,0.954,12,True,True,False,Burst pose alternative,0.019414640963077545,0.015845924615859985,0.014319059439003468
Botlierskop,all,hippopotamus,P9051371.JPG,0.944,9,True,True,False,Quality and visual coverage,0.029248598963022232,0.005357593297958374,0.014326070435345173
Botlierskop,all,hippopotamus,P9051406.JPG,0.943,9,False,False,False,,0.029933109879493713,-0.0023616300895810127,0.004625645466148853
Botlierskop,all,hippopotamus,P9051448.JPG,0.928,12,True,True,False,Burst quality alternative,0.018915485590696335,0.015108734369277954,0.011713228188455105
Botlierskop,all,hippopotamus,P9051382.JPG,0.925,9,False,False,False,,0.02557561919093132,0.016535744071006775,0.01571791246533394
Botlierskop,all,hippopotamus,P9051399.JPG,0.914,9,True,True,False,Quality and visual coverage,0.028945613652467728,0.011810773983597755,0.0075153871439397335
Botlierskop,all,hippopotamus,P9051436.JPG,0.907,12,True,True,False,Burst pose alternative,0.02084231935441494,0.012397329322993755,0.014227895066142082
Botlierskop,all,hippopotamus,P9051449.JPG,0.9,12,True,True,False,Burst quality alternative,0.021389685571193695,0.016797954216599464,0.01479695737361908
Botlierskop,all,hippopotamus,P9051443.JPG,0.89,12,False,False,False,,0.0214999970048666,0.016181636601686478,0.013829318806529045
Botlierskop,all,hippopotamus,P9051442.JPG,0.89,12,True,True,False,Burst quality alternative,0.020047549158334732,0.01886015571653843,0.014201007783412933
Botlierskop,all,hippopotamus,P9051554.JPG,0.889,13,True,True,False,Moment representative,0.014320136979222298,-0.011604368686676025,1.0036397725343704e-05
Botlierskop,all,hippopotamus,P9051378.JPG,0.888,9,False,False,False,,0.025867046788334846,0.01259872317314148,0.014625328592956066
Botlierskop,all,hippopotamus,P9051379.JPG,0.882,9,False,False,False,,0.024529770016670227,0.01951565407216549,0.015879834070801735
Botlierskop,all,hippopotamus,P9051524.JPG,0.882,13,False,False,False,,0.015782224014401436,0.005289624445140362,0.011651014909148216
Botlierskop,all,hippopotamus,P9051381.JPG,0.878,9,False,False,False,,0.024496596306562424,0.013295084238052368,0.013456768356263638
Botlierskop,all,hippopotamus,P9051513.JPG,0.875,13,True,True,False,Moment representative,0.030100207775831223,-0.002858038991689682,0.008117295801639557
Botlierskop,all,hippopotamus,P9051501.JPG,0.875,12,True,True,False,Quality and visual coverage,0.015621744096279144,0.005082790274173021,0.0001918538473546505
Botlierskop,all,hippopotamus,P9051407.JPG,0.869,9,True,False,False,,0.020822636783123016,-0.005315640941262245,-0.0008736108429729939
Botlierskop,all,hippopotamus,P9051391.JPG,0.866,9,False,True,False,Burst alternative: gesture,0.026147348806262016,0.016237223520874977,0.017010578885674477
Botlierskop,all,hippopotamus,P9051419.JPG,0.862,10,False,True,False,Burst alternative: interaction,0.03533594682812691,-0.003979848697781563,0.004556015133857727
Botlierskop,all,hippopotamus,P9051553.JPG,0.862,13,True,True,False,Moment representative,0.010371780022978783,-0.006411761045455933,0.0011903923004865646
Botlierskop,all,hippopotamus,P9051454.JPG,0.845,12,True,True,False,Burst pose alternative,0.023854898288846016,0.01472616195678711,0.014081448316574097
Botlierskop,all,hippopotamus,P9051440.JPG,0.838,12,True,False,False,,0.020098067820072174,0.017122086137533188,0.01337501686066389
Botlierskop,all,hippopotamus,P9051295.JPG,0.836,4,False,False,False,,0.02129622921347618,-0.011365178972482681,0.003871002234518528
Botlierskop,all,hippopotamus,P9051283.JPG,0.834,0,True,True,True,Moment representative,-0.0001365714706480503,-0.02046181820333004,0.0019281457643955946
Botlierskop,all,hippopotamus,P9051450.JPG,0.824,12,False,False,False,,0.018369432538747787,0.012724271975457668,0.01680966094136238
Botlierskop,all,hippopotamus,P9051589.JPG,0.813,15,True,True,False,Moment representative,0.019323157146573067,0.004632566124200821,-0.007651908323168755
Botlierskop,all,hippopotamus,P9051447.JPG,0.803,12,False,False,False,,0.02233218029141426,0.0205728467553854,0.013488082215189934
Botlierskop,all,hippopotamus,P9051386.JPG,0.795,9,False,False,False,,0.023374389857053757,0.014757085591554642,0.014935153536498547
Botlierskop,all,hippopotamus,P9051430.JPG,0.795,12,True,True,False,Burst pose alternative,0.023734498769044876,0.021534141153097153,0.012797183357179165
Botlierskop,all,hippopotamus,P9051441.JPG,0.785,12,False,False,False,,0.021099494770169258,0.018466006964445114,0.012498278170824051
Botlierskop,all,hippopotamus,P9051550.JPG,0.769,13,True,True,False,Moment representative,0.02673904411494732,-0.002075732685625553,0.00415717251598835
Botlierskop,all,hippopotamus,P9051421.JPG,0.762,10,False,True,False,Burst quality alternative,0.03182728588581085,-0.007938350550830364,0.002167740371078253
Botlierskop,all,hippopotamus,P9051390.JPG,0.755,9,False,False,False,,0.02337745577096939,0.015194488689303398,0.016529325395822525
Botlierskop,all,hippopotamus,P9051452.JPG,0.745,12,False,False,False,,0.020609883591532707,0.01549067534506321,0.012528786435723305
Botlierskop,all,hippopotamus,P9051455.JPG,0.741,12,False,False,False,,0.021357670426368713,0.009649787098169327,0.014635658822953701
Botlierskop,all,hippopotamus,P9051514.JPG,0.739,13,True,True,False,Moment representative,0.02754402905702591,-0.004836004693061113,0.0070878248661756516
Botlierskop,all,hippopotamus,P9051416.JPG,0.737,10,True,False,False,,0.005769583862274885,-0.017434127628803253,-0.0005220721941441298
Botlierskop,all,hippopotamus,P9051457.JPG,0.725,12,False,False,False,,0.021701695397496223,0.012994257733225822,0.016258249059319496
Botlierskop,all,hippopotamus,P9051460.JPG,0.706,12,True,False,False,,0.018162965774536133,0.01735527068376541,0.013498354703187943
Botlierskop,all,hippopotamus,P9051296.JPG,0.702,4,False,False,False,,0.02431550994515419,-0.010002633556723595,0.002791196573525667
Botlierskop,all,hippopotamus,P9051336.JPG,0.694,8,True,True,False,Burst representative,0.004733883775770664,-0.013647292740643024,-0.0004062799271196127
Botlierskop,all,hippopotamus,P9051415.JPG,0.693,10,False,False,False,,0.008309242315590382,-0.015327446162700653,-0.00042887870222330093
Botlierskop,all,hippopotamus,P9051515.JPG,0.691,13,False,False,False,,0.024843676015734673,-0.0027819788083434105,0.006804237607866526
Botlierskop,all,hippopotamus,P9051555.JPG,0.684,13,False,False,False,,0.02126120775938034,-0.012687062844634056,-0.0007146820425987244
Botlierskop,all,hippopotamus,P9051400.JPG,0.684,9,False,False,False,,0.03068671002984047,0.012396598234772682,0.0035985661670565605
Botlierskop,all,hippopotamus,P9051423.JPG,0.668,11,True,True,True,Independent focus nomination,0.007849950343370438,-0.01224359218031168,0.0054346537217497826
Botlierskop,all,hippopotamus,P9051404.JPG,0.665,9,False,False,False,,0.031074218451976776,-8.390471339225769e-05,0.0014749933034181595
Botlierskop,all,hippopotamus,P9051414.JPG,0.663,10,True,True,False,Burst pose alternative,0.022737395018339157,-0.016845013946294785,0.0032644341699779034
Botlierskop,all,hippopotamus,P9051446.JPG,0.636,12,True,True,False,Burst pose alternative,0.020134439691901207,0.012968217954039574,0.015666693449020386
Botlierskop,all,hippopotamus,P9051453.JPG,0.622,12,False,False,False,,0.02576744556427002,0.01912788674235344,0.010894669219851494
Botlierskop,all,hippopotamus,P9051434.JPG,0.609,12,True,True,False,Burst pose alternative,0.02502525970339775,0.007884616032242775,0.014629267156124115
Botlierskop,all,hippopotamus,P9051401.JPG,0.608,9,False,True,False,Burst alternative: expression,0.03187639266252518,0.012563087977468967,0.0020717135630548
Botlierskop,all,hippopotamus,P9051289.JPG,0.592,2,True,True,False,Burst pose alternative,0.023308223113417625,-0.014804372563958168,0.0034899250604212284
Botlierskop,all,hippopotamus,P9051360.JPG,0.583,9,True,True,False,Burst pose alternative,0.016433658078312874,0.016495980322360992,0.010142315179109573
Botlierskop,all,hippopotamus,P9051435.JPG,0.583,12,False,False,False,,0.024906311184167862,0.006188088096678257,0.015688946470618248
Botlierskop,all,hippopotamus,P9051422.JPG,0.571,11,True,True,False,Moment representative,0.014889786019921303,-0.017529793083667755,0.004077793098986149
Botlierskop,all,hippopotamus,P9051437.JPG,0.566,12,False,False,False,,0.02439497783780098,0.009473800659179688,0.010560120455920696
Botlierskop,all,hippopotamus,P9051408.JPG,0.564,9,True,False,False,,0.015821639448404312,-0.007485570386052132,-0.001112714409828186
Botlierskop,all,hippopotamus,P9051516.JPG,0.537,13,False,False,False,,0.026212045922875404,0.0061304811388254166,0.008723950013518333
Botlierskop,all,hippopotamus,P9051458.JPG,0.529,12,False,False,False,,0.01637217216193676,0.0070892153307795525,0.013392915017902851
Botlierskop,all,hippopotamus,P9051497.JPG,0.519,12,True,False,False,,0.01660061813890934,0.01296363677829504,0.01185758225619793
Botlierskop,all,hippopotamus,P9051518.JPG,0.51,13,False,False,False,,0.02026720531284809,0.009543268010020256,0.012494108639657497
Botlierskop,all,hippopotamus,P9051334.JPG,0.51,8,False,False,False,,0.0019914451986551285,-0.017088305205106735,0.001741316867992282
Botlierskop,all,hippopotamus,P9051418.JPG,0.509,10,False,False,False,,0.029647480696439743,-0.00835943128913641,0.002299058251082897
Botlierskop,all,hippopotamus,P9051392.JPG,0.508,9,False,False,False,,0.024827223271131516,0.01642807014286518,0.014940600842237473
Botlierskop,all,hippopotamus,P9051500.JPG,0.503,12,True,True,False,Burst pose alternative,0.022581513971090317,0.0037133824080228806,-0.0036448976024985313
Botlierskop,all,hippopotamus,P9051517.JPG,0.49,13,False,False,False,,0.019868139177560806,0.00030991435050964355,0.012187953107059002
Botlierskop,all,hippopotamus,P9051393.JPG,0.484,9,False,False,False,,0.0224398635327816,0.01779305189847946,0.01450891513377428
Botlierskop,all,hippopotamus,P9051291.JPG,0.48,2,False,False,False,,0.019793566316366196,-0.012718749232590199,0.0035803625360131264
Botlierskop,all,hippopotamus,P9051398.JPG,0.479,9,False,False,False,,0.029010972008109093,0.013473370112478733,0.007449405267834663
Botlierskop,all,hippopotamus,P9051370.JPG,0.476,9,False,False,False,,0.027006473392248154,0.00698572164401412,0.01548864133656025
Botlierskop,all,hippopotamus,P9051293.JPG,0.474,3,True,True,False,Burst representative,0.009053805842995644,-0.015747960656881332,0.0007168834563344717
Botlierskop,all,hippopotamus,P9051417.JPG,0.462,10,False,False,False,,0.009710069745779037,-0.014583822339773178,0.0007615240756422281
Botlierskop,all,hippopotamus,P9051413.JPG,0.46,10,False,False,False,,0.01936187595129013,-0.01139213889837265,0.00303542148321867
Botlierskop,all,hippopotamus,P9051412.JPG,0.454,10,False,False,False,,0.024569422006607056,-0.014921491965651512,0.0036091352812945843
Botlierskop,all,hippopotamus,P9051409.JPG,0.451,9,False,True,False,Burst pose alternative,0.011891964823007584,-0.009122388437390327,0.0006194901652634144
Botlierskop,all,hippopotamus,P9051396.JPG,0.45,9,True,False,False,,0.015233173966407776,0.010254734195768833,0.010171600617468357
Botlierskop,all,hippopotamus,P9051290.JPG,0.45,2,False,False,False,,0.01999661512672901,-0.01227092556655407,0.0030632312409579754
Botlierskop,all,hippopotamus,P9051411.JPG,0.449,10,False,False,False,,0.024692505598068237,-0.018532322719693184,0.002017573919147253
Botlierskop,all,hippopotamus,P9051433.JPG,0.431,12,False,False,False,,0.025248389691114426,0.015834299847483635,0.016168955713510513
Botlierskop,all,hippopotamus,P9051410.JPG,0.419,10,False,False,False,,0.01667099818587303,-0.01976020261645317,0.0021217369940131903
Botlierskop,all,hippopotamus,P9051303.JPG,0.409,6,True,True,True,Moment representative,0.004357974510639906,-0.01944591850042343,0.005897453986108303
Botlierskop,all,hippopotamus,P9051397.JPG,0.367,9,False,False,False,,0.015374410897493362,0.009951058775186539,0.004998908378183842
Botlierskop,all,hippopotamus,P9051395.JPG,0.328,9,True,False,False,,0.013371406123042107,0.018448486924171448,0.010723796673119068
Botlierskop,all,hippopotamus,P9051461.JPG,0.285,12,False,False,False,,0.019777070730924606,0.020626064389944077,0.014965269714593887
Botlierskop,all,hippopotamus,P9051519.JPG,0.272,13,False,False,False,,0.01496054045855999,-0.002082647755742073,0.006134771276265383
Botlierskop,all,hippopotamus,P9051292.JPG,0.265,3,False,False,False,,0.009331382811069489,-0.01771182008087635,-0.0004227710887789726
Botlierskop,all,hippopotamus,P9051394.JPG,0.264,9,False,False,False,,0.02361306920647621,0.019438516348600388,0.014019569382071495
Botlierskop,all,hippopotamus,P9051429.JPG,0.264,12,False,False,False,,0.022311734035611153,0.018938280642032623,0.01213793270289898
Botlierskop,all,hippopotamus,P9051459.JPG,0.251,12,False,False,False,,0.0173199400305748,0.01089097186923027,0.014852640219032764
Botlierskop,all,hippopotamus,P9051369.JPG,0.246,9,False,False,False,,0.025820422917604446,0.0068891411647200584,0.014081204310059547
Botlierskop,all,hippopotamus,P9051496.JPG,0.238,12,False,True,False,Burst pose alternative,0.00887670274823904,0.014134835451841354,0.00643821619451046
Botlierskop,all,hippopotamus,P9051488.JPG,0.238,12,False,True,False,Burst alternative: interaction,0.014349602162837982,0.0249259565025568,0.0020441506057977676
Botlierskop,all,hippopotamus,P9051403.JPG,0.23,9,False,False,False,,0.031124945729970932,0.008087251335382462,0.00149247283115983
Botlierskop,all,hippopotamus,P9051486.JPG,0.222,12,False,False,False,,0.009275877848267555,0.020770590752363205,0.0032988213934004307
Botlierskop,all,hippopotamus,P9051467.JPG,0.219,12,False,False,False,,0.01619192212820053,0.01747857592999935,0.010771471075713634
Botlierskop,all,hippopotamus,P9051462.JPG,0.219,12,False,True,False,Burst alternative: gesture,0.0238715261220932,0.019175618886947632,0.0193033330142498
Botlierskop,all,hippopotamus,P9051483.JPG,0.209,12,True,False,False,,0.0069875940680503845,0.021181942895054817,0.005089844577014446
Botlierskop,all,hippopotamus,P9051484.JPG,0.166,12,False,False,False,,0.006583656184375286,0.021410539746284485,0.004677075892686844
Botlierskop,all,hippopotamus,P9051299.JPG,0.128,5,True,True,False,Moment representative,0.010042965412139893,-0.008635545149445534,0.0014712568372488022
Botlierskop,all,hippopotamus,P9051468.JPG,0.099,12,False,False,False,,0.01671953685581684,0.019523341208696365,0.010337311774492264
Botlierskop,all,hippopotamus,P9051466.JPG,0.089,12,False,False,False,,0.01731831766664982,0.017519939690828323,0.015235969796776772
Botlierskop,all,hippopotamus,P9051490.JPG,0.065,12,False,False,False,,0.007495262194424868,0.017341352999210358,0.005481506232172251
Botlierskop,all,hippopotamus,P9051463.JPG,0.061,12,False,False,False,,0.021181806921958923,0.018173858523368835,0.017389735206961632
Botlierskop,all,hippopotamus,P9051431.JPG,0.059,12,False,False,False,,0.023013871163129807,0.010612063109874725,0.01208432950079441
Botlierskop,all,hippopotamus,P9051472.JPG,0.046,12,False,False,False,,0.007486454676836729,0.020166905596852303,0.010140005499124527
Botlierskop,all,hippopotamus,P9051482.JPG,0.032,12,False,False,False,,0.004715991672128439,0.014586219564080238,0.006100327707827091
Botlierskop,all,hippopotamus,P9051464.JPG,0.029,12,False,False,False,,0.020898159593343735,0.017931165173649788,0.010476023890078068
Botlierskop,all,hippopotamus,P9051480.JPG,0.001,12,False,True,False,Burst pose alternative,0.006600070279091597,0.01618911512196064,0.003730981145054102
Botlierskop,all,hippopotamus,P9051471.JPG,-0.015,12,False,False,False,,0.0083751967176795,0.021774355322122574,0.006504944991320372
Botlierskop,all,hippopotamus,P9051489.JPG,-0.021,12,False,False,False,,0.008453809656202793,0.020085196942090988,0.002781178802251816
Botlierskop,all,hippopotamus,P9051469.JPG,-0.046,12,False,False,False,,0.01712215505540371,0.02175294980406761,0.009101193398237228
Botlierskop,all,hippopotamus,P9051491.JPG,-0.048,12,False,False,False,,0.008330466225743294,0.020440541207790375,0.0058151367120444775
Botlierskop,all,hippopotamus,P9051465.JPG,-0.069,12,False,False,False,,0.020323671400547028,0.0163484625518322,0.012089886702597141
Botlierskop,all,hippopotamus,P9051494.JPG,-0.083,12,False,False,False,,0.007732968311756849,0.017522454261779785,0.006913564167916775
Botlierskop,all,hippopotamus,P9051361.JPG,-0.09,9,False,True,False,Burst pose alternative,0.020084159448742867,0.024759184569120407,0.004931523464620113
Botlierskop,all,hippopotamus,P9051485.JPG,-0.098,12,False,False,False,,0.005240499507635832,0.019022690132260323,0.0029598246328532696
Botlierskop,all,hippopotamus,P9051487.JPG,-0.12,12,False,False,False,,0.005269396118819714,0.016877079382538795,0.006589273922145367
Botlierskop,all,hippopotamus,P9051566.JPG,-0.138,14,True,True,False,Exploration: visual novelty or signal uncertainty,0.03660181909799576,-0.0016421000473201275,0.0060179997235536575
Botlierskop,all,hippopotamus,P9051477.JPG,-0.173,12,False,False,False,,0.004243888426572084,0.015682460740208626,0.009748462587594986
Botlierskop,all,hippopotamus,P9051495.JPG,-0.182,12,False,False,False,,0.001521100290119648,0.012365281581878662,0.007260940503329039
Botlierskop,all,hippopotamus,P9051284.JPG,-0.248,1,True,True,False,Exploration: visual novelty or signal uncertainty,-0.011463163420557976,-0.039821889251470566,-0.009432554244995117
Botlierskop,all,hippopotamus,P9051493.JPG,-0.249,12,False,False,False,,0.004326529800891876,0.020599186420440674,0.006736018694937229
Botlierskop,all,hippopotamus,P9051470.JPG,-0.273,12,False,False,False,,0.014650264754891396,0.021608322858810425,0.006704473402351141
Botlierskop,all,hippopotamus,P9051476.JPG,-0.278,12,False,False,False,,0.007927916012704372,0.019373787567019463,0.005800347309559584
Botlierskop,all,hippopotamus,P9051492.JPG,-0.367,12,False,False,False,,0.0066534364596009254,0.019068466499447823,0.003943987190723419
Botlierskop,all,hippopotamus,P9051479.JPG,-0.437,12,False,False,False,,0.006680471822619438,0.02158801257610321,0.0048506115563213825
Botlierskop,all,hippopotamus,P9051475.JPG,-0.569,12,False,False,False,,0.004091263748705387,0.020206451416015625,0.00863944087177515
Botlierskop,all,hippopotamus,P9051478.JPG,-0.59,12,False,False,False,,0.004405203741043806,0.01688981056213379,0.006405490450561047
Botlierskop,all,hippopotamus,P9051473.JPG,-0.598,12,False,False,False,,0.008472569286823273,0.016518032178282738,0.006958044599741697
Botlierskop,all,hippopotamus,P9051474.JPG,-0.685,12,False,True,False,Burst pose alternative,0.009774666279554367,0.01870119757950306,0.007647363469004631
Botlierskop,all,hippopotamus,P9051359.JPG,-0.837,9,False,False,False,,0.02257804572582245,0.02424425445497036,0.004821598529815674
Botlierskop,all,hippopotamus,P9051481.JPG,-0.843,12,True,True,False,Burst pose alternative,0.022880591452121735,0.016689358279109,-0.00017064018175005913
Botlierskop,all,hippopotamus,P9051428.JPG,-1.223,12,False,False,False,,0.02124474197626114,0.02386629208922386,0.005746555980294943
Botlierskop,all,hippopotamus,P9051427.JPG,-2.547,12,True,True,False,Burst pose alternative,0.010854500345885754,0.020238559693098068,-0.000564210582524538
Botlierskop,all,hippopotamus,P9051402.JPG,-3.37,9,False,False,False,,0.008509167470037937,-0.0009283553808927536,-0.003097673412412405
Botlierskop,all,lion,P9050750.JPG,2.431,23,True,True,True,Scene representative,0.03845740854740143,0.003506224602460861,0.016167698428034782
Botlierskop,all,lion,P9050749.JPG,2.369,23,True,True,False,Protected quality allocation,0.03816961497068405,0.004815913271158934,0.016168158501386642
